tau=14
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
1
6
26
90
260
681
1794
4578
10909
25307
57265
123946
254320
501024
944983
1702979
2944366
4886229
7773237
11851067
17332017
24316222
32699621
42161669
52064408
61529192
69435846
74751333
76582832
74484671
69927858
64479583
58254175
51430780
44328630
37228035
30434625
24180340
18657607
13978087
10166098
7167913
4901431
3250335
2087176
1297338
782569
457416
259151
141660
74707
38153
18888
9035
4179
1885
836
374
159
61
18
4
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
