tau=23
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
9
29
96
276
687
1901
4928
11954
28065
63241
136369
280771
552035
1039530
1873099
3230756
5343950
8476500
12865465
18698629
26017371
34646971
44138136
53778873
62599483
69577159
73737411
74430663
71447926
66371940
60778254
54761312
48474443
42094318
35860202
29918371
24436573
19516305
15219891
11586190
8623114
6270900
4445599
3068391
2066205
1356619
866523
538862
326470
192798
111294
62664
34233
18109
9327
4620
2205
1075
517
217
94
40
14
4
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
