tau=25
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
9
26
91
274
700
1953
5039
12173
28588
64757
139721
288084
566862
1067416
1922837
3313512
5473097
8666136
13126062
19032911
26408166
35064813
44536458
54087643
62742965
69503552
73441596
73936076
70801627
65642646
60041026
54076764
47901215
41665325
35573444
29783225
24442211
19636496
15434563
11859320
8912141
6547440
4698171
3289902
2249541
1499603
974022
618079
382775
230758
136038
78614
44130
23984
12756
6477
3126
1556
822
399
170
70
18
3
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
