tau=46
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
5
15
49
176
528
1458
3965
10188
24314
55054
118832
245123
484970
916128
1652865
2851833
4706531
7445672
11288067
16383034
22767408
30340499
38741416
47415657
55620719
62525245
67310407
69366592
68401082
64468123
59085700
53711482
48382181
43127454
38042057
33176760
28586449
24319746
20428247
16932933
13852316
11173451
8885795
6962335
5377917
4096511
3071020
2265646
1649236
1181392
833464
578080
394029
265014
175246
113646
72346
45392
28080
16904
9934
5720
3322
1918
1063
581
307
170
97
40
12
5
0
0
0
0
0
0
0
0
