tau=8
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
1
10
31
91
235
635
1693
4285
10335
24073
54658
118645
243872
480093
904294
1630534
2820858
4677795
7439578
11345115
16601379
23320266
31437727
40696268
50568474
60277898
68751788
74934046
77764135
76596614
72694259
67527004
61205359
53919122
46097919
38163725
30581441
23699750
17754905
12840829
8962744
6042511
3932424
2469195
1497663
875802
493083
266354
138498
69762
33877
15762
7171
3192
1364
547
209
66
21
7
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
