tau=33
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
1
11
37
112
319
848
2240
5804
14299
33502
75653
162832
333073
651243
1216965
2175224
3719443
6084343
9529566
14266103
20434913
27993632
36662528
45921282
55018913
62997352
68932986
72038054
71843481
68284817
62946854
57366519
51622616
45826764
40092122
34558143
29306505
24441964
20038202
16141129
12763394
9913399
7557992
5649208
4138582
2971876
2093877
1447379
978578
648173
421061
267366
166443
101939
60845
35288
20174
11251
5971
3256
1788
906
433
208
110
51
18
5
1
0
0
0
0
0
0
0
0
0
0
0
