tau=21
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
2
12
33
92
260
690
1881
4780
11662
27495
61820
132624
273095
536884
1011895
1826749
3156640
5229499
8304021
12625177
18384676
25633612
34220808
43723527
53450962
62423563
69606894
74001764
74928324
72123413
67126223
61534218
55465367
49090956
42570672
36155392
30039864
24398542
19351197
14977272
11305027
8325329
5977348
4179093
2841559
1883557
1216986
764496
466499
277256
159847
89318
48776
25957
13464
6788
3276
1515
736
357
153
56
20
6
2
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
