tau=4
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
3
10
37
102
266
675
1678
4235
10187
23731
53559
115951
237457
467725
882949
1591535
2754238
4568777
7259915
11074617
16208006
22756902
30678643
39731153
49449494
59139452
67872969
74663138
78331890
78075424
74892334
70063616
63655039
55881844
47357873
38689150
30472932
23129254
16905156
11899142
8062376
5255255
3297106
1992557
1158811
646471
346512
178085
87943
41515
18570
8085
3447
1382
544
198
60
16
3
1
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
