tau=28
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
12
35
101
306
777
2066
5337
13026
30249
68111
147009
302486
593554
1114832
2005920
3450332
5681795
8965157
13530311
19534005
26996633
35671879
45093858
54481958
62895512
69341337
72972166
73179091
69839027
64595512
58999675
53123106
47082259
41059157
35188328
29610610
24454399
19812600
15718626
12214151
9296811
6934095
5060932
3610492
2517755
1718299
1146007
746893
475312
295294
179914
106919
61649
34569
18955
10008
5265
2748
1429
730
344
167
63
14
2
0
0
0
0
0
0
0
0
0
0
0
0
0
0
