tau=43
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
2
6
12
40
133
399
1169
3269
8374
20462
47761
104692
219036
438193
835711
1526326
2665389
4448074
7100546
10856327
15875823
22233735
29835745
38342360
47171594
55589394
62727265
67762338
70032811
69190237
65287105
59896952
54482078
49069757
43707707
38474044
33455568
28724576
24347031
20347718
16768742
13624071
10915543
8610604
6685208
5110010
3844693
2846605
2076068
1488714
1048797
728047
497803
333920
220040
142367
90120
55908
34249
20695
12192
7005
3977
2265
1250
652
333
166
79
45
22
5
2
0
0
0
0
0
0
0
0
