tau=0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
3
13
62
230
638
1643
4043
9499
22505
51474
111597
231639
457448
863717
1560172
2698751
4472834
7114168
10855755
15887583
22312471
30082355
38962354
48484353
57963897
66598106
73543021
78061237
79630743
78056371
73516290
66544735
57911162
48429740
38909845
30043735
22290523
15870603
10844664
7112487
4470973
2696057
1559195
864916
458823
232482
112970
52231
23181
9982
4123
1629
607
232
91
30
10
1
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
