d=10-tau=40
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
1
3
25
65
275
692
2381
5306
14112
28539
63601
118028
230051
396478
700860
1128110
1838360
2797712
4550437
41313437
73314454
68341406
65638747
63000338
60289717
57520193
54714315
51803473
48855353
45839091
42805503
39706759
36607884
33472750
30361739
27280569
24297657
21404057
18645944
16057501
13635200
11436560
9429617
7689024
6140587
4851366
3734002
2855958
2115619
1560760
1105572
785889
531838
364138
234389
154316
93365
58816
33392
20095
10875
6354
3165
1742
780
375
128
64
33
15
2
0
0
0
0
0
0
0
0
0
0
