d=20-tau=20
0
1
2
2
10
55
183
460
1155
2729
6119
13741
29444
60489
118580
222591
398593
684391
1129445
1786280
2712743
3952946
5525869
7423317
9586150
11906100
14217469
16316516
18013134
19116250
19491104
19492143
19497082
19495410
19499158
19501873
19499264
19499263
19495283
19495150
19509610
19522197
19520957
19515093
19516403
19520757
19522116
19524916
19521466
19514264
19507504
19505464
19505492
19495608
19485395
19484377
19488439
19484318
19481007
19481413
19467919
19433720
19378438
19297096
19178635
18986784
18694672
18279652
17710823
16977100
16085352
15019087
13795575
12450603
11018275
9565282
8129960
6756308
5481293
4337675
3349345
2522010
1850251
1323376
921363
622887
410611
263624
164001
99456
58521
33516
18849
10197
5184
2702
1417
677
295
120
38
