d=10-tau=36
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
18
46
313
864
3641
8567
24766
51984
119798
227244
449848
778339
1372909
2203680
3807200
40567289
73112264
68674092
66065443
63480030
60822724
58082850
55297214
52408019
49473644
46447425
43385565
40246168
37103595
33900714
30717352
27550320
24467451
21474591
18620265
15938208
13439442
11176849
9121607
7346426
5777030
4498296
3397838
2549875
1843706
1328692
912291
630367
409886
271723
167320
106091
60550
36374
19249
11072
5382
2926
1336
695
269
137
59
26
6
2
1
0
0
0
0
0
0
0
0
0
0
