d=40-tau=48
0
0
0
0
0
0
1
178
39447
7866234
15653351
15661998
15673426
15675764
15677189
15676764
15683961
15686572
15679227
15681053
15682097
15682070
15686959
15691676
15694769
15697895
15695397
15691703
15688253
15685468
15694523
15703870
15699697
15693632
15689381
15677510
15670199
15668529
15666031
15665525
15661480
15660674
15662834
15617985
15523678
15401557
15253040
15088370
14914626
14720264
14521080
14328830
14129425
13914902
13690514
13464126
13231006
12988479
12743287
12487088
12217813
11942985
11664649
11380977
11094868
10801411
10494077
10181275
9870328
9543028
9203426
8858549
8516180
8166987
7805561
7437423
7065132
6682734
6303537
5916544
5527406
5128962
4728762
4327446
3935950
3553558
3180328
2819802
2478304
2157725
1855460
1580173
1326731
1104849
905568
740451
597697
488152
398359
337804
295386
