d=20-tau=56
0
0
0
2
14
64
208
499
1177
2766
6537
14754
31290
64000
125909
236311
423670
729477
1204428
1905042
2889993
4214931
5905805
7940081
10257895
12735894
15188420
17418689
19218146
20389151
20794795
20795379
20798546
20789021
20784913
20782374
20771238
20764707
20759232
20760978
20759791
20758658
20761062
20765793
20776798
20771898
20759889
20751579
20731548
20703038
20672860
20633996
20580753
20500113
20385942
20251000
20089571
19892183
19653735
19364250
19013016
18599992
18138103
17611884
17012925
16354095
15626758
14828971
13981303
13085266
12142355
11182085
10220935
9259508
8312878
7392480
6508570
5673856
4893639
4174659
3520296
2935457
2422759
1978460
1595561
1272281
1001386
777024
594846
449890
336596
248809
180836
129412
91252
63476
43832
30001
20511
13803
9384
