d=30-tau=18
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
3
227
45523
9066812
18046136
18046163
18040620
18038799
18047454
18054787
18059367
18060750
18056574
18057435
18056170
18050969
18046753
18045398
18046569
18046669
18049276
18050465
18051249
18051811
18051954
18048678
18047679
18056847
18064989
18071167
18075202
18073394
18070616
18069804
18066549
18062525
18058866
18056320
18049293
18045006
18044530
18047229
18049286
18050216
18055873
18056657
18058630
17836586
17389257
16848753
16234627
15563653
14850942
14075549
13262421
12390367
11468684
10486818
9497060
8458777
7417503
6372764
5367674
4409143
3520876
2738578
2050783
1500783
1039568
707308
446557
281950
158543
91785
44910
23699
9683
4619
1596
686
140
42
6
2
0
