d=40-tau=32
0
0
0
0
0
0
3
194
36226
7186440
14294676
14285591
14282147
14284441
14294387
14295040
14288589
14292263
14289068
14286861
14291051
14284583
14281809
14286399
14291858
14295561
14295465
14296906
14295323
14292690
14296706
14301140
14302747
14314372
14326304
14324326
14321906
14324355
14322467
14317959
14312417
14310868
14316302
14318920
14316254
14312937
14315756
14321852
14324153
14322663
14323899
14330811
14333145
14328057
14319016
14306086
14296739
14291113
14288211
14196330
14020296
13816140
13577133
13317316
13045086
12761341
12469498
12160308
11833737
11489452
11135233
10775988
10405125
10015437
9614366
9192243
8759220
8316108
7858494
7380952
6902321
6403775
5896520
5381939
4874202
4363496
3868039
3384668
2920245
2483469
2075602
1708133
1375871
1095498
848362
649896
482313
360022
261822
199210
155709
