d=20-tau=40
0
0
0
2
17
69
204
483
1158
2725
6314
14181
30332
62448
122739
229619
411768
707925
1166656
1844802
2799290
4080643
5717455
7688006
9928721
12329446
14711370
16871472
18610673
19745982
20142698
20140838
20135362
20129350
20124491
20118002
20119356
20126365
20126326
20121214
20117969
20116830
20109977
20108329
20114665
20122589
20133212
20143142
20145759
20143532
20147431
20152356
20147242
20130167
20102143
20064403
20020459
19959489
19870320
19743333
19568913
19342929
19065074
18707536
18267946
17742929
17119202
16395457
15571868
14662405
13672051
12616763
11526956
10410857
9283425
8174578
7099293
6078828
5131293
4269771
3500325
2830226
2252732
1764178
1359577
1029342
766707
560786
401824
283157
196223
134309
90668
60254
39087
24687
15310
9494
5761
3367
2022
