d=40-tau=43
0
0
0
0
0
0
1
198
38224
7653248
15223722
15212504
15212514
15212947
15217658
15225885
15222450
15224997
15226412
15228254
15238044
15235607
15228014
15225683
15227446
15232210
15236897
15238216
15234873
15232304
15241129
15243264
15239422
15250264
15258071
15257490
15257378
15254353
15248249
15242597
15239416
15234789
15227432
15223392
15217463
15213898
15211530
15211418
15160057
15043274
14904675
14747448
14565870
14366893
14152064
13922505
13690158
13455648
13215093
12968846
12713091
12447405
12168140
11883795
11593626
11292186
10984003
10671823
10344925
10009109
9665852
9317912
8966392
8611237
8242335
7859871
7461952
7062514
6651085
6242377
5826488
5400246
4973011
4555947
4139030
3729076
3325339
2939053
2570540
2219947
1896576
1598885
1333287
1092941
889311
710320
567036
446827
359671
291401
253000
