d=20-tau=8
0
0
0
3
22
64
173
464
1132
2628
6091
13564
28972
59470
116930
219842
393884
676047
1113954
1761057
2671009
3892406
5453683
7331548
9469192
11754969
14023823
16089335
17752744
18828484
19198602
19200753
19202192
19200624
19191149
19178071
19172175
19175967
19174864
19171460
19180916
19187262
19181309
19183052
19188944
19183651
19180067
19183187
19180731
19185467
19190812
19192057
19202030
19202065
19190428
19186930
19187717
19193666
19204510
19202645
19192997
19187615
19190956
19192962
19184335
19157883
19112329
18993314
18759143
18359085
17738902
16850995
15668383
14211316
12525040
10716760
8888125
7134735
5537191
4158368
3019820
2118424
1434112
936504
590955
359711
211190
119930
65870
34860
17637
8535
3956
1856
833
344
145
55
21
5
1
