d=20-tau=48
0
0
0
0
8
61
209
512
1177
2789
6578
14692
31084
63416
124452
232751
417367
719198
1185620
1875216
2844273
4145459
5810883
7810476
10083313
12521821
14935895
17129965
18902200
20048448
20444572
20445512
20446454
20441924
20432912
20421426
20411807
20415618
20418530
20413794
20408777
20406362
20402189
20406209
20423741
20434270
20429137
20430171
20439580
20433201
20421467
20408422
20388986
20352437
20291578
20216594
20124368
19999260
19834665
19623503
19362725
19040564
18656474
18201907
17665836
17056483
16369437
15600774
14755763
13840285
12870593
11863470
10835307
9797054
8765882
7757039
6782669
5865911
5011938
4229881
3523636
2895275
2348464
1883589
1491358
1162469
892174
674902
502044
367207
265043
189672
133459
91735
61893
41448
27670
18242
11898
7609
4843
