d=20-tau=12
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
2
345
66712
13317430
26502982
26510689
26520114
26514314
26510930
26517742
26518183
26506785
26503495
26506226
26506111
26515114
26528594
26536543
26535772
26536692
26540724
26544164
26548596
26549844
26541074
26535855
26533322
26535830
26536596
26531105
26533150
26531131
26518885
25961593
24891180
23560743
22050577
20361045
18568643
16601025
14566179
12424008
10319946
8277465
6388111
4739991
3319253
2246966
1389963
844484
444451
239128
100900
47648
14546
5749
1001
339
2
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
