d=40-tau=14
0
0
0
0
0
0
1
152
32480
6521454
12977249
12979296
12983044
12980741
12981501
12989055
12994039
12998573
12995821
12989165
12983843
12979577
12978353
12974340
12976753
12985565
12989823
12987549
12984522
12992360
13000126
13007375
13006813
13000563
13003046
13002165
13001000
13004138
13008348
13005967
13002223
13001820
13007036
13020974
13033549
13033733
13034946
13039557
13039081
13037233
13034512
13028695
13023901
13018372
13012630
13014323
13013717
13014514
13021984
13027424
13027003
13021023
13007684
12996793
12993639
12994526
12994129
12992716
12994409
12990298
12980990
12971533
12964757
12958287
12957753
12965839
12970930
12754697
12329014
11800082
11198364
10524613
9800437
9008261
8180379
7292437
6393545
5469164
4565961
3697046
2890700
2184232
1572855
1099011
713377
454969
259071
148924
71788
37736
15992
