d=20-tau=50
0
1
2
4
16
56
167
466
1212
2832
6399
14435
31049
63666
125490
235114
420782
721704
1187811
1876944
2850861
4157371
5813980
7811723
10089102
12529494
14958734
17164676
18946923
20107940
20499760
20498508
20507358
20516851
20515062
20510597
20514878
20515241
20518719
20527483
20535551
20540331
20546442
20547243
20543911
20546761
20547133
20534911
20518164
20503460
20487306
20456397
20409598
20360018
20296391
20214844
20109806
19960963
19771162
19542395
19264598
18922557
18520689
18049228
17498920
16876596
16175769
15400990
14564818
13663328
12708594
11713528
10692485
9672599
8666911
7683537
6733699
5834373
4998364
4231452
3537934
2921023
2380592
1914755
1516405
1184906
914579
696972
523791
387493
283517
204826
144939
101200
69901
47589
31569
20629
13477
8855
5764
