d=20-tau=22
0
0
0
2
11
58
182
471
1148
2685
6225
13826
29566
60770
118909
222703
399998
689571
1137487
1794875
2720855
3969186
5556937
7470398
9650787
11979078
14293992
16397356
18088182
19188471
19561387
19562403
19567283
19556426
19549042
19546601
19549919
19549584
19548275
19555553
19553086
19542055
19540016
19546753
19557696
19561166
19552369
19550231
19552839
19554583
19561221
19565842
19562500
19560924
19559635
19554604
19552788
19559045
19559211
19544226
19520180
19475728
19414125
19316274
19154570
18909614
18563313
18095515
17492296
16731054
15807527
14723540
13503975
12187852
10800165
9388616
7997919
6666760
5432510
4330115
3372264
2564529
1903620
1377790
970614
667415
448686
293079
185525
114865
69169
40699
23045
12519
6621
3485
1828
891
413
189
91
