d=20-tau=44
0
1
2
3
15
57
180
487
1167
2804
6377
14356
30780
62970
123557
231312
413840
711529
1172708
1856397
2819595
4106862
5745345
7719586
9965631
12373055
14769831
16948372
18711443
19865559
20266608
20271817
20270258
20276072
20284950
20279260
20275756
20276420
20278229
20281210
20291570
20303957
20307820
20308589
20310361
20307538
20303174
20298428
20291393
20279522
20267026
20251910
20227793
20200570
20164771
20121324
20067300
19977692
19851302
19685463
19473393
19202182
18867966
18462599
17972036
17407579
16762957
16013030
15167944
14253626
13281904
12255416
11192220
10115511
9039455
7983169
6963082
5994166
5092083
4272388
3530153
2874346
2308441
1826686
1423528
1092915
827443
616905
453235
328265
233591
161928
110526
74887
49628
32344
20874
13176
8197
5152
3125
