d=20-tau=34
0
1
2
3
15
55
175
477
1160
2781
6381
14015
30135
62257
121981
227995
408710
701398
1155116
1827232
2770637
4036286
5648499
7590435
9800608
12170847
14527632
16672419
18407458
19530004
19913120
19906167
19905001
19917179
19927927
19930924
19933807
19931357
19929903
19935340
19938427
19941128
19944603
19943438
19942664
19940692
19939013
19941984
19941362
19938805
19936700
19928393
19917941
19908803
19896266
19885610
19870311
19830856
19775991
19705602
19601057
19451819
19258225
18991423
18635943
18197669
17657178
16997210
16222502
15340264
14354029
13279106
12140313
10956378
9749741
8555044
7393114
6279598
5246546
4317000
3490944
2775308
2165879
1659877
1248156
919750
665122
471980
328774
225238
151152
98782
63307
39769
24171
14460
8630
5044
2939
1640
856
