d=10-tau=35
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
34
102
708
1866
6941
15915
43783
90779
202543
377710
722681
1228947
2108774
3501771
40449017
73221026
68653030
66144408
63579192
60933388
58221242
55414941
52564765
49612451
46612470
43510015
40389779
37214005
34030619
30808565
27640161
24506610
21494674
18617946
15898911
13393876
11089377
9056589
7235300
5711590
4390258
3340183
2452519
1791601
1253123
877855
581919
390943
244401
157002
91890
56081
30326
17527
8696
4773
2231
1231
517
241
92
42
8
3
1
0
0
0
0
0
0
0
0
0
0
0
