d=20-tau=58
0
0
1
5
15
52
177
518
1238
2905
6685
14781
31549
64595
126788
237486
425502
732357
1207148
1909095
2897884
4227317
5915410
7942966
10252160
12732526
15203293
17443514
19253543
20437870
20852667
20853498
20849414
20850475
20859205
20864683
20867050
20861788
20861250
20869518
20873403
20877991
20884494
20890092
20885159
20869843
20853734
20833283
20804274
20762001
20712069
20658112
20586559
20494273
20382615
20241285
20059995
19843849
19590005
19286795
18919925
18494911
18012120
17458182
16846205
16179694
15448958
14657166
13813105
12925924
12013477
11078139
10128602
9182119
8248971
7342331
6473369
5651176
4882914
4175771
3531442
2955891
2447889
2005469
1622437
1295878
1023058
798308
615498
467962
352184
263206
193709
140323
100909
71488
49673
34337
23535
16017
10910
