d=20-tau=42
0
0
1
3
12
48
163
479
1203
2854
6520
14460
30926
63222
123678
230907
413270
709908
1168204
1848189
2807154
4088940
5719328
7685812
9924029
12319948
14706695
16882337
18636522
19775068
20168225
20172793
20174395
20179245
20183830
20187123
20195971
20190327
20185346
20193011
20202902
20211390
20221461
20225228
20222085
20221452
20220903
20224318
20222559
20208196
20201588
20197215
20179456
20153430
20122844
20088049
20040956
19961313
19848989
19707975
19526146
19279997
18972822
18598554
18143132
17603130
16965759
16229955
15401447
14489309
13502952
12455853
11377273
10279864
9176789
8097582
7053846
6056348
5128124
4286196
3528656
2863656
2289180
1799347
1392682
1062697
797564
588533
427481
305821
215597
149009
100840
67016
43886
28210
17802
11054
6724
4148
2521
