d=20-tau=28
0
0
0
0
10
55
163
450
1141
2774
6319
14035
30026
61387
120196
225341
404244
693600
1143210
1808572
2746298
3999619
5593583
7517879
9709373
12057275
14393450
16515563
18230755
19349083
19730330
19723381
19720707
19730578
19741461
19738935
19737469
19733705
19727867
19733429
19747630
19755039
19751453
19750495
19750256
19755011
19756578
19756244
19752780
19746179
19748174
19744674
19732914
19718708
19711689
19717573
19720145
19701933
19669718
19634669
19578886
19482020
19360446
19185121
18928949
18593548
18153553
17580477
16871303
16029048
15058279
13968049
12786969
11539219
10249609
8956723
7683817
6472963
5354341
4342688
3449717
2686767
2049744
1527825
1115593
799570
559141
381723
255358
166909
106418
66511
40622
24009
13562
7648
4217
2254
1248
686
316
