d=20-tau=26
0
0
0
0
14
68
185
473
1208
2824
6282
13972
29860
61113
119820
224873
402973
691628
1140326
1803879
2740036
3988344
5574518
7490485
9671571
12011968
14340381
16459890
18172368
19281926
19665799
19661927
19656217
19662481
19674733
19677766
19680220
19677904
19676279
19684381
19689914
19693267
19695065
19700882
19700330
19696774
19697519
19697757
19699015
19693664
19683478
19680964
19679832
19669309
19655496
19649011
19651689
19646332
19634619
19612410
19563659
19490144
19386687
19227195
19004291
18701282
18292389
17759336
17082992
16259962
15306143
14222027
13025896
11754426
10431499
9095200
7783707
6536191
5379982
4339955
3429556
2652926
2004759
1481457
1070535
756611
523539
352937
231619
148338
93307
57629
34256
19818
11059
6071
3300
1757
904
420
193
