d=20-tau=60
0
0
0
2
17
76
211
523
1232
2895
6640
14988
31749
64908
127474
238603
428617
736896
1213110
1918629
2912721
4246105
5948667
7999628
10332861
12828896
15307486
17555262
19368584
20551180
20956896
20954946
20955797
20947731
20939707
20937239
20932812
20931624
20930769
20930851
20930156
20928689
20930685
20934928
20932955
20923704
20906924
20879499
20858979
20830891
20792214
20740439
20653972
20550831
20416110
20250373
20058884
19817617
19540392
19208285
18807283
18360031
17870777
17316077
16688537
16007804
15272415
14483176
13639921
12749057
11837899
10917250
9987340
9054386
8135150
7245450
6398415
5594970
4843503
4156764
3529397
2963032
2460540
2023044
1646723
1326274
1053858
825762
639567
490516
371909
277914
204381
148941
107011
75922
53044
36873
25721
17850
12596
