d=20-tau=14
0
1
2
3
8
44
169
466
1117
2684
6183
13725
29413
60277
118377
221659
396051
679317
1118962
1770597
2689497
3919869
5482801
7366011
9511406
11813762
14107501
16183380
17856463
18951876
19326299
19323296
19325422
19327402
19330494
19333283
19335872
19346142
19352855
19346750
19344982
19353244
19360589
19360183
19363306
19370133
19369912
19369853
19363694
19354441
19352884
19341148
19333467
19329563
19322771
19330352
19334082
19324183
19321128
19322576
19321506
19316792
19303917
19278168
19228460
19134680
18972155
18700873
18286937
17687346
16891589
15881212
14660383
13261026
11724008
10123117
8514358
6971791
5549846
4289324
3217933
2345109
1659157
1137268
755754
487710
305099
184710
107689
61085
33672
17732
9035
4561
2243
1031
451
200
80
36
15
