d=20-tau=12
0
1
2
3
15
54
171
454
1102
2660
6075
13480
29139
59962
117775
220873
394991
677140
1116226
1765702
2679854
3905528
5463777
7339912
9476032
11772171
14058328
16130823
17806970
18900836
19273124
19268394
19274141
19279657
19282295
19288366
19287733
19285887
19287955
19291449
19294487
19298483
19303878
19302777
19301620
19299832
19299357
19304483
19307678
19304417
19297912
19290530
19282945
19270977
19271086
19280401
19278750
19275301
19279448
19283689
19283093
19279916
19273267
19258637
19230703
19170729
19054914
18830705
18469470
17931325
17180587
16197288
14981839
13566124
11987439
10320865
8648360
7041771
5560590
4262738
3166820
2278531
1587910
1071851
701345
444880
272820
161188
91820
50870
27060
13978
7037
3428
1655
755
333
149
60
23
6
