d=30-tau=4
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
1
209
41850
8270517
16448281
16439611
16440131
16436913
16439380
16444717
16444475
16449974
16457851
16459821
16459416
16456306
16449726
16450074
16457223
16467120
16474234
16480603
16482274
16480957
16480192
16479962
16482975
16487783
16494448
16495970
16493803
16490344
16484963
16475611
16466889
16462139
16459163
16459742
16461947
16452021
16450553
16467205
16476337
16475552
16480447
16484980
16485295
16486454
16484158
16479317
16475178
16470536
16468708
16471005
16476700
16476226
16471103
16466646
16455682
16453800
16459847
15124480
12793116
9868147
6928609
4387505
2323619
1130691
350822
117058
602
1
0
0
0
0
0
0
0
0
0
0
0
0
0
