d=20-tau=4
0
1
2
3
7
40
165
467
1115
2674
6118
13548
29027
59414
116623
218573
390672
670631
1104670
1747988
2655302
3870072
5415301
7276005
9393019
11664331
13928957
15980933
17634020
18713735
19085329
19087334
19092210
19093181
19092566
19094426
19094101
19096120
19093926
19087128
19089447
19095081
19101935
19107156
19111322
19114429
19114758
19118162
19116916
19107835
19099633
19093736
19089480
19079870
19073584
19073330
19072588
19075111
19077842
19077373
19075549
19075950
19078142
19077280
19084778
19098915
19103343
19080417
19005531
18795217
18373921
17623904
16492597
15004623
13193163
11202298
9171986
7240602
5510530
4039260
2852510
1940434
1272152
803093
487333
284973
159839
85974
44836
22494
10521
4742
2157
925
393
181
74
27
8
1
0
