d=10-tau=50
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
2
4
8
33
86
281
597
1522
3070
6823
12652
25448
44745
82156
137031
234417
371355
596970
899641
1373441
1994680
2923134
4109293
6139323
42683153
73374020
67326728
64408448
61656657
58878140
56075479
53258626
50380868
47472856
44517699
41565545
38575330
35599280
32617095
29683028
26803167
24020891
21331175
18762646
16345687
14081326
12012828
10108855
8430245
6915838
5623148
4485261
3557973
2756002
2126275
1594083
1194288
864325
628182
437059
307260
205013
139452
88952
58853
36203
23174
13552
8357
4569
2656
1385
796
387
218
100
54
25
14
7
3
1
0
0
0
0
