d=20-tau=38
0
0
0
1
9
56
195
479
1135
2759
6392
14232
30437
62323
122303
228614
410084
706077
1162704
1836103
2785927
4063450
5692868
7653895
9888119
12281458
14651922
16805803
18540012
19667292
20058783
20063132
20067323
20062191
20055940
20041732
20035003
20037451
20041569
20043441
20043653
20044596
20040344
20044240
20050519
20058868
20065954
20067127
20075318
20085339
20088752
20091588
20084569
20066986
20046266
20018627
19982795
19925568
19850501
19744203
19587522
19384073
19137933
18816057
18406739
17907075
17301747
16600090
15801842
14902444
13908487
12837530
11721921
10580870
9431200
8292678
7186135
6137564
5165299
4285531
3498808
2811328
2223099
1730185
1322392
992479
732807
531835
378643
264588
181528
122997
82012
53508
33785
20886
12894
7796
4621
2567
1439
