d=40-tau=34
0
0
0
0
0
0
2
190
36683
7262165
14444301
14439619
14438228
14439706
14447516
14449479
14449661
14452436
14448796
14445190
14449471
14452711
14452386
14456127
14462699
14467336
14463677
14461346
14459363
14452642
14454047
14454422
14455403
14467453
14478909
14481763
14482078
14479412
14474448
14470657
14467482
14461055
14453431
14448253
14451111
14459869
14462704
14456810
14455320
14458636
14465225
14468265
14464419
14462600
14459618
14455429
14449471
14368485
14214686
14021374
13797691
13564401
13312977
13046512
12767709
12472060
12169208
11853196
11524589
11184286
10831884
10472250
10104857
9717409
9324832
8914604
8485611
8045670
7603566
7146048
6675858
6186638
5699462
5203446
4712087
4224684
3749452
3284186
2838301
2421094
2032602
1680992
1362681
1091298
851500
660243
497852
377948
281472
219175
175069
