d=30-tau=8
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
1
224
42325
8483594
16879425
16877720
16869993
16868161
16880603
16884354
16879790
16884684
16890089
16887408
16885891
16881503
16880215
16880830
16887653
16896157
16892736
16892509
16897529
16892072
16887853
16890739
16895590
16903990
16902800
16891906
16891634
16892886
16885123
16878129
16878096
16879282
16876027
16871686
16871995
16877057
16881084
16883866
16891826
16898899
16897313
16899574
16903050
16902485
16900288
16896732
16890405
16879203
16869464
16870484
16876934
16878605
16872561
16281580
15168270
13747411
12162333
10379656
8557331
6714513
4998941
3515781
2264590
1390055
730063
379435
146639
62310
13511
4515
25
0
0
0
0
0
0
0
0
0
0
