d=30-tau=0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
3
194
41071
8101009
16118264
16113182
16114062
16113415
16112760
16115566
16120114
16125061
16130801
16135206
16134125
16128406
16116997
16120329
16126510
16130415
16142362
16149803
16147118
16141133
16139115
16133391
16131181
16137875
16140913
16146105
16148912
16140384
16136249
16133595
16124269
16120614
16121180
16119018
16112052
16110297
16114304
16120227
16127335
16131964
16136299
16143503
16147821
16141701
16135871
16133448
16130627
16127084
16123441
16120673
16123185
16125022
16121419
16118456
16117160
16110858
16108114
16112012
16113174
16108721
16102571
8091122
40620
210
1
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
