d=20-tau=52
0
0
0
0
13
74
219
514
1188
2812
6522
14727
31234
63607
124753
233100
418685
723593
1193938
1888786
2867320
4180051
5855943
7871835
10165259
12618902
15051291
17261326
19047059
20212262
20614151
20615886
20612020
20599357
20595395
20588189
20581918
20582634
20578345
20574848
20570693
20571858
20572858
20569535
20576742
20581200
20575765
20573571
20579155
20577585
20564695
20538624
20497674
20443671
20364968
20265836
20144969
19985113
19781050
19520578
19208182
18845768
18422890
17924741
17355782
16719231
16007450
15221088
14369187
13456354
12497494
11512908
10513459
9509762
8521947
7563280
6637169
5763349
4947827
4199356
3522164
2916928
2387482
1934169
1546551
1219679
948209
726272
549016
409980
301682
218732
156327
110394
76615
52328
35408
23821
15789
10357
6924
