d=20-tau=66
0
0
0
1
12
68
213
502
1222
2966
6815
15157
32250
65717
128801
241400
434031
746750
1230898
1946163
2952880
4305745
6034393
8112993
10475984
13004309
15512180
17794873
19638714
20832339
21242078
21246113
21251831
21243953
21231825
21220014
21215244
21227196
21230649
21224025
21216749
21205187
21187896
21176309
21173326
21161801
21135276
21100938
21057717
20999511
20931761
20838917
20717824
20574931
20395203
20184321
19942371
19652467
19315158
18923333
18474417
17973265
17429868
16837796
16187299
15492631
14747640
13954215
13127425
12270124
11389021
10495776
9609433
8733373
7868173
7031123
6233929
5478856
4772500
4122079
3524177
2981701
2500798
2080460
1709205
1387861
1117618
890034
700635
546779
421543
321106
241297
179314
131755
96131
69651
49863
35745
25552
18465
