d=20-tau=30
0
0
0
1
8
52
196
468
1085
2621
6115
13978
30090
61298
120322
225577
404435
696577
1149676
1815882
2754880
4014633
5617750
7555954
9763846
12122056
14462817
16588365
18296896
19413607
19804353
19806133
19805314
19796157
19788685
19787286
19785492
19780697
19780180
19785960
19786652
19781603
19776797
19779387
19791076
19799353
19802540
19797424
19795636
19800220
19800155
19802390
19804622
19802977
19797933
19792460
19784977
19766941
19737131
19691710
19620019
19511073
19357034
19141745
18854227
18473021
17983514
17378235
16650470
15791316
14810179
13728110
12560082
11329727
10063143
8793912
7558573
6389224
5306989
4326803
3463015
2719562
2091140
1576216
1164086
841090
595101
413161
280469
186434
121078
76934
47504
28546
16599
9333
5187
2870
1551
829
442
