d=10-tau=46
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
1
10
25
74
171
530
1117
2737
5404
12403
23407
47886
84888
156078
258824
438763
690149
1100535
1649472
2500754
3608945
5539181
42195300
73414105
67764935
64896139
62174206
59439871
56656627
53826534
50931656
48017776
45036404
42039569
38996266
35967335
32924368
29935724
26989152
24124267
21356563
18722661
16242910
13915509
11795506
9852480
8144035
6612402
5324836
4197438
3286540
2506576
1905068
1399966
1029069
726973
517818
350975
240928
155372
102787
63538
40812
24153
15011
8236
4901
2569
1413
649
357
176
92
30
13
3
0
0
0
0
0
0
0
0
