d=20-tau=47
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
1
17
2305
7051
31387
75788
195680
484424
19964173
38737232
37980355
37458939
36909420
36323813
35713631
35093762
34456297
33799052
33133293
32444994
31742876
31033786
30299517
29527161
28736832
27935573
27119357
26276180
25425254
24553059
23643343
22709923
21776656
20813769
19831693
18832522
17831463
16808313
15778358
14726961
13673647
12604414
11554348
10512672
9482478
8472943
7504195
6581270
5711069
4905159
4161303
3494306
2883926
2358402
1893858
1506549
1171901
908569
683697
513120
371166
269603
187657
131770
87767
59688
38084
24838
14845
9388
5508
3440
1862
1075
567
340
159
89
44
26
