d=30-tau=16
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
2
237
45062
8932647
17775153
17778376
17782015
17780481
17778567
17784515
17791441
17792312
17793807
17795985
17795667
17797079
17804443
17809583
17807913
17810785
17813585
17813150
17813993
17809179
17806353
17802985
17801295
17803472
17806204
17809535
17807380
17804744
17805445
17805602
17806542
17801436
17796773
17809430
17813611
17804029
17802605
17801524
17803206
17809421
17809929
17821905
17832722
17825370
17816835
17554816
17055305
16440201
15741515
14973269
14139722
13237603
12286360
11258606
10199279
9085462
7971190
6834218
5734876
4678660
3697751
2837690
2087781
1496771
1007744
666620
402071
243677
128509
70519
31118
15350
5542
2487
641
247
40
13
0
0
0
