d=10-tau=0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
1
4
21
128
609
1874
4780
9633
15708
20971
22860
22691
22506
22282
22183
22448
22593
22461
22537
22399
22177
22201
22176
22138
22291
22471
22546
22692
22727
22749
22657
22429
22518
22657
22710
22846
22847
23176
23495
23425
23490
23429
23623
23916
24055
24477
25018
25273
25178
25072
24851
