d=10-tau=2
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
8
78
321
1002
2451
4883
8569
12935
17104
19930
21378
21917
21799
21565
21656
22182
22565
22692
22523
22561
22546
22451
22762
23063
23502
23907
23965
24178
24230
24297
24598
24427
24114
24087
24129
24041
23888
23558
23381
23550
23627
23863
23782
23689
24219
24138
23577
23553
23489
23267
