d=10-tau=8
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
1
4
6
4
4
14
21
19
20
67
195
433
896
1788
3296
5260
7715
10584
13533
16375
19267
21281
22278
22886
23043
23120
23308
23671
23888
24134
24266
24149
23858
23405
23092
22837
22701
22673
22535
22495
22659
22839
22928
23299
23735
23812
23906
24219
24486
24361
24453
24784
25012
25284
25246
24951
24386
23783
23383
23343
