d=10-tau=5
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
1
6
10
23
95
264
671
1534
3006
5280
8386
11957
15328
18418
20971
22892
24121
24466
24269
23918
23852
24017
24320
24693
24539
24168
24363
24291
23980
24018
23714
23115
22795
22998
23177
23330
23399
23136
23114
22934
22595
22460
22462
22437
22535
22644
22873
23191
23285
23178
23059
22993
23282
23431
