d,τ,µ
0,5,0.156457
1,5,0.0120977
2,5,-0.22633
3,5,-0.418422
4,5,-0.518305
5,5,-0.583328
6,5,-0.630991
7,5,-0.678392
8,5,-0.718212
9,5,-0.652587
10,5,0.00192103
11,5,0.00237499
12,5,0.00109581
13,5,-0.00219862
14,5,0.00142223
15,5,-0.00186825
16,5,0.00186302
17,5,-0.00121201
18,5,0.00135254
19,5,-0.00123201
20,5,-4.91815e-05
