d,τ,µ
0,2,0.0789952
1,2,-0.0609467
2,2,-0.146201
3,2,-0.185032
4,2,-0.207799
5,2,-0.222712
6,2,-0.233641
7,2,-0.24017
8,2,-0.274373
9,2,-0.326618
10,2,0.00275519
