d,τ,µ
0,4,0.119644
1,4,-0.0101345
2,4,-0.234482
3,4,-0.355784
4,4,-0.42113
5,4,-0.462279
6,4,-0.496557
7,4,-0.529195
8,4,-0.576421
9,4,-0.556835
10,4,-0.00164818
11,4,0.00151877
12,4,-0.000930894
13,4,-0.00220754
14,4,0.00248109
15,4,0.00178209
16,4,0.00161765
17,4,-0.00196655
18,4,0.00253232
19,4,0.00204985
20,4,-0.00208521
